lon,lat,temp,datetime,glwd_id,doy,date,mod,depth,year,decyear,lake
,,0.3,,,15,1963-01-15,,5,1963,,Mendota
,,0.3,,,15,1963-01-15,,6,1963,,Mendota
,,0.3,,,15,1963-01-15,,7,1963,,Mendota
,,0.3,,,15,1963-01-15,,8,1963,,Mendota
,,0.3,,,15,1963-01-15,,9,1963,,Mendota
,,0.4,,,15,1963-01-15,,10,1963,,Mendota
,,0.4,,,15,1963-01-15,,11,1963,,Mendota
,,0.4,,,15,1963-01-15,,12,1963,,Mendota
,,0.5,,,15,1963-01-15,,13,1963,,Mendota
,,0.6,,,15,1963-01-15,,14,1963,,Mendota
,,0.8,,,15,1963-01-15,,15,1963,,Mendota
,,0.9,,,15,1963-01-15,,16,1963,,Mendota
,,1.4,,,15,1963-01-15,,17,1963,,Mendota
,,2.1,,,15,1963-01-15,,18,1963,,Mendota
,,2.6,,,15,1963-01-15,,22,1963,,Mendota
,,0,,,16,1963-01-16,,0,1963,,Mendota
,,0.2,,,16,1963-01-16,,1,1963,,Mendota
,,0.2,,,16,1963-01-16,,2,1963,,Mendota
,,0.3,,,16,1963-01-16,,3,1963,,Mendota
,,0.3,,,16,1963-01-16,,4,1963,,Mendota
,,0.3,,,16,1963-01-16,,5,1963,,Mendota
,,0.3,,,16,1963-01-16,,6,1963,,Mendota
,,0.3,,,16,1963-01-16,,7,1963,,Mendota
,,0.3,,,16,1963-01-16,,8,1963,,Mendota
,,0.3,,,16,1963-01-16,,9,1963,,Mendota
,,0.4,,,16,1963-01-16,,10,1963,,Mendota
,,0.4,,,16,1963-01-16,,11,1963,,Mendota
,,0.5,,,16,1963-01-16,,12,1963,,Mendota
,,0.6,,,16,1963-01-16,,13,1963,,Mendota
,,0.7,,,16,1963-01-16,,14,1963,,Mendota
,,0.9,,,16,1963-01-16,,15,1963,,Mendota
,,1,,,16,1963-01-16,,16,1963,,Mendota
,,1.4,,,16,1963-01-16,,17,1963,,Mendota
,,2.2,,,16,1963-01-16,,18,1963,,Mendota
,,2.4,,,16,1963-01-16,,22,1963,,Mendota
,,0,,,17,1963-01-17,,0,1963,,Mendota
,,0.2,,,17,1963-01-17,,1,1963,,Mendota
,,0.3,,,17,1963-01-17,,2,1963,,Mendota
,,0.3,,,17,1963-01-17,,3,1963,,Mendota
,,0.3,,,17,1963-01-17,,4,1963,,Mendota
,,0.3,,,17,1963-01-17,,5,1963,,Mendota
,,0.3,,,17,1963-01-17,,6,1963,,Mendota
,,0.3,,,17,1963-01-17,,7,1963,,Mendota
,,0.3,,,17,1963-01-17,,8,1963,,Mendota
,,0.4,,,17,1963-01-17,,9,1963,,Mendota
,,0.4,,,17,1963-01-17,,10,1963,,Mendota
,,0.5,,,17,1963-01-17,,11,1963,,Mendota
,,0.6,,,17,1963-01-17,,12,1963,,Mendota
,,0.7,,,17,1963-01-17,,13,1963,,Mendota
,,0.8,,,17,1963-01-17,,14,1963,,Mendota
,,0.9,,,17,1963-01-17,,15,1963,,Mendota
,,1,,,17,1963-01-17,,16,1963,,Mendota
,,1.3,,,17,1963-01-17,,17,1963,,Mendota
,,2.2,,,17,1963-01-17,,18,1963,,Mendota
,,2.6,,,17,1963-01-17,,22,1963,,Mendota
,,0,,,18,1963-01-18,,0,1963,,Mendota
,,0.2,,,18,1963-01-18,,1,1963,,Mendota
,,0.2,,,18,1963-01-18,,2,1963,,Mendota
,,0.2,,,18,1963-01-18,,3,1963,,Mendota
,,0.2,,,18,1963-01-18,,4,1963,,Mendota
,,0.3,,,18,1963-01-18,,5,1963,,Mendota
,,0.3,,,18,1963-01-18,,6,1963,,Mendota
,,0.3,,,18,1963-01-18,,7,1963,,Mendota
,,0.3,,,18,1963-01-18,,8,1963,,Mendota
,,0.3,,,18,1963-01-18,,9,1963,,Mendota
,,0.4,,,18,1963-01-18,,10,1963,,Mendota
,,0.5,,,18,1963-01-18,,11,1963,,Mendota
,,0.6,,,18,1963-01-18,,12,1963,,Mendota
,,0.6,,,18,1963-01-18,,13,1963,,Mendota
,,0.8,,,18,1963-01-18,,14,1963,,Mendota
,,0.9,,,18,1963-01-18,,15,1963,,Mendota
,,1,,,18,1963-01-18,,16,1963,,Mendota
,,1.4,,,18,1963-01-18,,17,1963,,Mendota
,,2.2,,,18,1963-01-18,,18,1963,,Mendota
,,2.6,,,18,1963-01-18,,22,1963,,Mendota
,,0,,,19,1963-01-19,,0,1963,,Mendota
,,0.2,,,19,1963-01-19,,1,1963,,Mendota
,,0.2,,,19,1963-01-19,,2,1963,,Mendota
,,0.2,,,19,1963-01-19,,3,1963,,Mendota
,,0.2,,,19,1963-01-19,,4,1963,,Mendota
,,0.2,,,19,1963-01-19,,5,1963,,Mendota
,,0.3,,,19,1963-01-19,,6,1963,,Mendota
,,0.3,,,19,1963-01-19,,7,1963,,Mendota
,,0.3,,,19,1963-01-19,,8,1963,,Mendota
,,0.4,,,19,1963-01-19,,9,1963,,Mendota
,,0.4,,,19,1963-01-19,,10,1963,,Mendota
,,0.4,,,19,1963-01-19,,11,1963,,Mendota
,,0.5,,,19,1963-01-19,,12,1963,,Mendota
,,0.6,,,19,1963-01-19,,13,1963,,Mendota
,,0.7,,,19,1963-01-19,,14,1963,,Mendota
,,0.9,,,19,1963-01-19,,15,1963,,Mendota
,,1.1,,,19,1963-01-19,,16,1963,,Mendota
,,1.5,,,19,1963-01-19,,17,1963,,Mendota
,,2.3,,,19,1963-01-19,,18,1963,,Mendota
,,2.6,,,19,1963-01-19,,22,1963,,Mendota
,,0,,,20,1963-01-20,,0,1963,,Mendota
,,0.1,,,20,1963-01-20,,1,1963,,Mendota
,,0.2,,,20,1963-01-20,,2,1963,,Mendota
,,0.2,,,20,1963-01-20,,3,1963,,Mendota
,,0.2,,,20,1963-01-20,,4,1963,,Mendota
,,0.2,,,20,1963-01-20,,5,1963,,Mendota
,,0.3,,,20,1963-01-20,,6,1963,,Mendota
,,0.3,,,20,1963-01-20,,7,1963,,Mendota
,,0.3,,,20,1963-01-20,,8,1963,,Mendota
,,0.3,,,20,1963-01-20,,9,1963,,Mendota
,,0.4,,,20,1963-01-20,,10,1963,,Mendota
,,0.4,,,20,1963-01-20,,11,1963,,Mendota
,,0.5,,,20,1963-01-20,,12,1963,,Mendota
,,0.6,,,20,1963-01-20,,13,1963,,Mendota
,,0.8,,,20,1963-01-20,,14,1963,,Mendota
,,0.9,,,20,1963-01-20,,15,1963,,Mendota
,,1.1,,,20,1963-01-20,,16,1963,,Mendota
,,1.3,,,20,1963-01-20,,17,1963,,Mendota
,,2.3,,,20,1963-01-20,,18,1963,,Mendota
,,2.5,,,20,1963-01-20,,22,1963,,Mendota
,,0,,,21,1963-01-21,,0,1963,,Mendota
,,0.2,,,21,1963-01-21,,1,1963,,Mendota
,,0.3,,,21,1963-01-21,,2,1963,,Mendota
,,0.3,,,21,1963-01-21,,3,1963,,Mendota
,,0.3,,,21,1963-01-21,,4,1963,,Mendota
,,0.3,,,21,1963-01-21,,5,1963,,Mendota
,,0.3,,,21,1963-01-21,,6,1963,,Mendota
,,0.3,,,21,1963-01-21,,7,1963,,Mendota
,,0.3,,,21,1963-01-21,,8,1963,,Mendota
,,0.3,,,21,1963-01-21,,9,1963,,Mendota
,,0.4,,,21,1963-01-21,,10,1963,,Mendota
,,0.5,,,21,1963-01-21,,11,1963,,Mendota
,,0.6,,,21,1963-01-21,,12,1963,,Mendota
,,0.7,,,21,1963-01-21,,13,1963,,Mendota
,,0.8,,,21,1963-01-21,,14,1963,,Mendota
,,1,,,21,1963-01-21,,15,1963,,Mendota
,,1.2,,,21,1963-01-21,,16,1963,,Mendota
,,1.4,,,21,1963-01-21,,17,1963,,Mendota
,,2.4,,,21,1963-01-21,,18,1963,,Mendota
,,2.6,,,21,1963-01-21,,22,1963,,Mendota
,,0,,,22,1963-01-22,,0,1963,,Mendota
,,0.2,,,22,1963-01-22,,1,1963,,Mendota
,,0.3,,,22,1963-01-22,,2,1963,,Mendota
,,0.3,,,22,1963-01-22,,3,1963,,Mendota
,,0.3,,,22,1963-01-22,,4,1963,,Mendota
,,0.3,,,22,1963-01-22,,5,1963,,Mendota
,,0.3,,,22,1963-01-22,,6,1963,,Mendota
,,0.3,,,22,1963-01-22,,7,1963,,Mendota
,,0.4,,,22,1963-01-22,,8,1963,,Mendota
,,0.4,,,22,1963-01-22,,9,1963,,Mendota
,,0.4,,,22,1963-01-22,,10,1963,,Mendota
,,0.5,,,22,1963-01-22,,11,1963,,Mendota
,,0.6,,,22,1963-01-22,,12,1963,,Mendota
,,0.7,,,22,1963-01-22,,13,1963,,Mendota
,,0.8,,,22,1963-01-22,,14,1963,,Mendota
,,1,,,22,1963-01-22,,15,1963,,Mendota
,,1.2,,,22,1963-01-22,,16,1963,,Mendota
,,1.5,,,22,1963-01-22,,17,1963,,Mendota
,,2.4,,,22,1963-01-22,,18,1963,,Mendota
,,2.7,,,22,1963-01-22,,22,1963,,Mendota
,,0,,,23,1963-01-23,,0,1963,,Mendota
,,0.1,,,23,1963-01-23,,1,1963,,Mendota
,,0.2,,,23,1963-01-23,,2,1963,,Mendota
,,0.3,,,23,1963-01-23,,3,1963,,Mendota
,,0.3,,,23,1963-01-23,,4,1963,,Mendota
,,0.3,,,23,1963-01-23,,5,1963,,Mendota
,,0.3,,,23,1963-01-23,,6,1963,,Mendota
,,0.4,,,23,1963-01-23,,7,1963,,Mendota
,,0.4,,,23,1963-01-23,,8,1963,,Mendota
,,0.4,,,23,1963-01-23,,9,1963,,Mendota
,,0.5,,,23,1963-01-23,,10,1963,,Mendota
,,0.6,,,23,1963-01-23,,11,1963,,Mendota
,,0.6,,,23,1963-01-23,,12,1963,,Mendota
,,0.7,,,23,1963-01-23,,13,1963,,Mendota
,,0.8,,,23,1963-01-23,,14,1963,,Mendota
,,1,,,23,1963-01-23,,15,1963,,Mendota
,,1.2,,,23,1963-01-23,,16,1963,,Mendota
,,1.5,,,23,1963-01-23,,17,1963,,Mendota
,,2.5,,,23,1963-01-23,,18,1963,,Mendota
,,2.8,,,23,1963-01-23,,22,1963,,Mendota
,,0,,,24,1963-01-24,,0,1963,,Mendota
,,0.1,,,24,1963-01-24,,1,1963,,Mendota
,,0.2,,,24,1963-01-24,,2,1963,,Mendota
,,0.2,,,24,1963-01-24,,3,1963,,Mendota
,,0.3,,,24,1963-01-24,,4,1963,,Mendota
,,0.3,,,24,1963-01-24,,5,1963,,Mendota
,,0.4,,,24,1963-01-24,,6,1963,,Mendota
,,0.4,,,24,1963-01-24,,7,1963,,Mendota
,,0.4,,,24,1963-01-24,,8,1963,,Mendota
,,0.4,,,24,1963-01-24,,9,1963,,Mendota
,,0.5,,,24,1963-01-24,,10,1963,,Mendota
,,0.6,,,24,1963-01-24,,11,1963,,Mendota
,,0.6,,,24,1963-01-24,,12,1963,,Mendota
,,0.8,,,24,1963-01-24,,13,1963,,Mendota
,,0.8,,,24,1963-01-24,,14,1963,,Mendota
,,1,,,24,1963-01-24,,15,1963,,Mendota
,,1.2,,,24,1963-01-24,,16,1963,,Mendota
,,1.4,,,24,1963-01-24,,17,1963,,Mendota
,,2.5,,,24,1963-01-24,,18,1963,,Mendota
,,3,,,24,1963-01-24,,22,1963,,Mendota
,,0,,,25,1963-01-25,,0,1963,,Mendota
,,0.1,,,25,1963-01-25,,1,1963,,Mendota
,,0.2,,,25,1963-01-25,,2,1963,,Mendota
,,0.3,,,25,1963-01-25,,3,1963,,Mendota
,,0.3,,,25,1963-01-25,,4,1963,,Mendota
,,0.3,,,25,1963-01-25,,5,1963,,Mendota
,,0.3,,,25,1963-01-25,,6,1963,,Mendota
,,0.4,,,25,1963-01-25,,7,1963,,Mendota
,,0.4,,,25,1963-01-25,,8,1963,,Mendota
,,0.5,,,25,1963-01-25,,9,1963,,Mendota
,,0.5,,,25,1963-01-25,,10,1963,,Mendota
,,0.6,,,25,1963-01-25,,11,1963,,Mendota
,,0.7,,,25,1963-01-25,,12,1963,,Mendota
,,0.8,,,25,1963-01-25,,13,1963,,Mendota
,,0.9,,,25,1963-01-25,,14,1963,,Mendota
,,1,,,25,1963-01-25,,15,1963,,Mendota
,,1.2,,,25,1963-01-25,,16,1963,,Mendota
,,1.5,,,25,1963-01-25,,17,1963,,Mendota
,,2.5,,,25,1963-01-25,,18,1963,,Mendota
,,2.8,,,25,1963-01-25,,22,1963,,Mendota
,,0,,,26,1963-01-26,,0,1963,,Mendota
,,0.2,,,26,1963-01-26,,1,1963,,Mendota
,,0.2,,,26,1963-01-26,,2,1963,,Mendota
,,0.3,,,26,1963-01-26,,3,1963,,Mendota
,,0.3,,,26,1963-01-26,,4,1963,,Mendota
,,0.3,,,26,1963-01-26,,5,1963,,Mendota
,,0.4,,,26,1963-01-26,,6,1963,,Mendota
,,0.4,,,26,1963-01-26,,7,1963,,Mendota
,,0.4,,,26,1963-01-26,,8,1963,,Mendota
,,0.5,,,26,1963-01-26,,9,1963,,Mendota
,,0.5,,,26,1963-01-26,,10,1963,,Mendota
,,0.6,,,26,1963-01-26,,11,1963,,Mendota
,,0.7,,,26,1963-01-26,,12,1963,,Mendota
,,0.8,,,26,1963-01-26,,13,1963,,Mendota
,,0.9,,,26,1963-01-26,,14,1963,,Mendota
,,1.1,,,26,1963-01-26,,15,1963,,Mendota
,,1.2,,,26,1963-01-26,,16,1963,,Mendota
,,1.4,,,26,1963-01-26,,17,1963,,Mendota
,,2.5,,,26,1963-01-26,,18,1963,,Mendota
,,2.9,,,26,1963-01-26,,22,1963,,Mendota
,,0,,,27,1963-01-27,,0,1963,,Mendota
,,0.2,,,27,1963-01-27,,1,1963,,Mendota
,,0.3,,,27,1963-01-27,,2,1963,,Mendota
,,0.3,,,27,1963-01-27,,3,1963,,Mendota
,,0.3,,,27,1963-01-27,,4,1963,,Mendota
,,0.3,,,27,1963-01-27,,5,1963,,Mendota
,,0.4,,,27,1963-01-27,,6,1963,,Mendota
,,0.4,,,27,1963-01-27,,7,1963,,Mendota
,,0.4,,,27,1963-01-27,,8,1963,,Mendota
,,0.5,,,27,1963-01-27,,9,1963,,Mendota
,,0.5,,,27,1963-01-27,,10,1963,,Mendota
,,0.6,,,27,1963-01-27,,11,1963,,Mendota
,,0.7,,,27,1963-01-27,,12,1963,,Mendota
,,0.8,,,27,1963-01-27,,13,1963,,Mendota
,,1,,,27,1963-01-27,,14,1963,,Mendota
,,1.1,,,27,1963-01-27,,15,1963,,Mendota
,,1.2,,,27,1963-01-27,,16,1963,,Mendota
,,1.5,,,27,1963-01-27,,17,1963,,Mendota
,,2.5,,,27,1963-01-27,,18,1963,,Mendota
,,2.9,,,27,1963-01-27,,22,1963,,Mendota
,,0,,,28,1963-01-28,,0,1963,,Mendota
,,0.1,,,28,1963-01-28,,1,1963,,Mendota
,,0.2,,,28,1963-01-28,,2,1963,,Mendota
,,0.3,,,28,1963-01-28,,3,1963,,Mendota
,,0.3,,,28,1963-01-28,,4,1963,,Mendota
,,0.3,,,28,1963-01-28,,5,1963,,Mendota
,,0.3,,,28,1963-01-28,,6,1963,,Mendota
,,0.4,,,28,1963-01-28,,7,1963,,Mendota
,,0.4,,,28,1963-01-28,,8,1963,,Mendota
,,0.5,,,28,1963-01-28,,9,1963,,Mendota
,,0.5,,,28,1963-01-28,,10,1963,,Mendota
,,0.6,,,28,1963-01-28,,11,1963,,Mendota
,,0.7,,,28,1963-01-28,,12,1963,,Mendota
,,0.8,,,28,1963-01-28,,13,1963,,Mendota
,,1,,,28,1963-01-28,,14,1963,,Mendota
,,1.1,,,28,1963-01-28,,15,1963,,Mendota
,,1.2,,,28,1963-01-28,,16,1963,,Mendota
,,1.7,,,28,1963-01-28,,17,1963,,Mendota
,,2.5,,,28,1963-01-28,,18,1963,,Mendota
,,3,,,28,1963-01-28,,22,1963,,Mendota
,,0,,,29,1963-01-29,,0,1963,,Mendota
,,0,,,29,1963-01-29,,1,1963,,Mendota
,,0.2,,,29,1963-01-29,,2,1963,,Mendota
,,0.2,,,29,1963-01-29,,3,1963,,Mendota
,,0.3,,,29,1963-01-29,,4,1963,,Mendota
,,0.3,,,29,1963-01-29,,5,1963,,Mendota
,,0.3,,,29,1963-01-29,,6,1963,,Mendota
,,0.4,,,29,1963-01-29,,7,1963,,Mendota
,,0.4,,,29,1963-01-29,,8,1963,,Mendota
,,0.4,,,29,1963-01-29,,9,1963,,Mendota
,,0.5,,,29,1963-01-29,,10,1963,,Mendota
,,0.6,,,29,1963-01-29,,11,1963,,Mendota
,,0.7,,,29,1963-01-29,,12,1963,,Mendota
,,0.8,,,29,1963-01-29,,13,1963,,Mendota
,,0.9,,,29,1963-01-29,,14,1963,,Mendota
,,1,,,29,1963-01-29,,15,1963,,Mendota
,,1.2,,,29,1963-01-29,,16,1963,,Mendota
,,1.5,,,29,1963-01-29,,17,1963,,Mendota
,,2.4,,,29,1963-01-29,,18,1963,,Mendota
,,2.8,,,29,1963-01-29,,22,1963,,Mendota
,,0,,,30,1963-01-30,,0,1963,,Mendota
,,0,,,30,1963-01-30,,1,1963,,Mendota
,,0.2,,,30,1963-01-30,,2,1963,,Mendota
,,0.2,,,30,1963-01-30,,3,1963,,Mendota
,,0.3,,,30,1963-01-30,,4,1963,,Mendota
,,0.3,,,30,1963-01-30,,5,1963,,Mendota
,,0.3,,,30,1963-01-30,,6,1963,,Mendota
,,0.4,,,30,1963-01-30,,7,1963,,Mendota
,,0.4,,,30,1963-01-30,,8,1963,,Mendota
,,0.5,,,30,1963-01-30,,9,1963,,Mendota
,,0.6,,,30,1963-01-30,,10,1963,,Mendota
,,0.7,,,30,1963-01-30,,11,1963,,Mendota
,,0.8,,,30,1963-01-30,,12,1963,,Mendota
,,0.9,,,30,1963-01-30,,13,1963,,Mendota
,,0.9,,,30,1963-01-30,,14,1963,,Mendota
,,1,,,30,1963-01-30,,15,1963,,Mendota
,,1.2,,,30,1963-01-30,,16,1963,,Mendota
,,1.4,,,30,1963-01-30,,17,1963,,Mendota
,,2.5,,,30,1963-01-30,,18,1963,,Mendota
,,2.7,,,30,1963-01-30,,22,1963,,Mendota
,,0,,,31,1963-01-31,,0,1963,,Mendota
,,0.1,,,31,1963-01-31,,1,1963,,Mendota
,,0.3,,,31,1963-01-31,,2,1963,,Mendota
,,0.3,,,31,1963-01-31,,3,1963,,Mendota
,,0.3,,,31,1963-01-31,,4,1963,,Mendota
,,0.3,,,31,1963-01-31,,5,1963,,Mendota
,,0.3,,,31,1963-01-31,,6,1963,,Mendota
,,0.4,,,31,1963-01-31,,7,1963,,Mendota
,,0.5,,,31,1963-01-31,,8,1963,,Mendota
,,0.5,,,31,1963-01-31,,9,1963,,Mendota
,,0.6,,,31,1963-01-31,,10,1963,,Mendota
,,0.7,,,31,1963-01-31,,11,1963,,Mendota
,,0.8,,,31,1963-01-31,,12,1963,,Mendota
,,0.8,,,31,1963-01-31,,13,1963,,Mendota
,,0.9,,,31,1963-01-31,,14,1963,,Mendota
,,1,,,31,1963-01-31,,15,1963,,Mendota
,,1.2,,,31,1963-01-31,,16,1963,,Mendota
,,2,,,31,1963-01-31,,17,1963,,Mendota
,,2.3,,,31,1963-01-31,,18,1963,,Mendota
,,3,,,31,1963-01-31,,22,1963,,Mendota
,,0,,,32,1963-02-01,,0,1963,,Mendota
,,0.2,,,32,1963-02-01,,1,1963,,Mendota
,,0.3,,,32,1963-02-01,,2,1963,,Mendota
,,0.3,,,32,1963-02-01,,3,1963,,Mendota
,,0.3,,,32,1963-02-01,,4,1963,,Mendota
,,0.4,,,32,1963-02-01,,5,1963,,Mendota
,,0.4,,,32,1963-02-01,,6,1963,,Mendota
,,0.4,,,32,1963-02-01,,7,1963,,Mendota
,,0.4,,,32,1963-02-01,,8,1963,,Mendota
,,0.5,,,32,1963-02-01,,9,1963,,Mendota
,,0.6,,,32,1963-02-01,,10,1963,,Mendota
,,0.7,,,32,1963-02-01,,11,1963,,Mendota
,,0.8,,,32,1963-02-01,,12,1963,,Mendota
,,0.8,,,32,1963-02-01,,13,1963,,Mendota
,,0.9,,,32,1963-02-01,,14,1963,,Mendota
,,1,,,32,1963-02-01,,15,1963,,Mendota
,,1.1,,,32,1963-02-01,,16,1963,,Mendota
,,1.5,,,32,1963-02-01,,17,1963,,Mendota
,,2.4,,,32,1963-02-01,,18,1963,,Mendota
,,2.6,,,32,1963-02-01,,22,1963,,Mendota
,,0,,,33,1963-02-02,,0,1963,,Mendota
,,0.2,,,33,1963-02-02,,1,1963,,Mendota
,,0.3,,,33,1963-02-02,,2,1963,,Mendota
,,0.3,,,33,1963-02-02,,3,1963,,Mendota
,,0.3,,,33,1963-02-02,,4,1963,,Mendota
,,0.3,,,33,1963-02-02,,5,1963,,Mendota
,,0.3,,,33,1963-02-02,,6,1963,,Mendota
,,0.4,,,33,1963-02-02,,7,1963,,Mendota
,,0.4,,,33,1963-02-02,,8,1963,,Mendota
,,0.5,,,33,1963-02-02,,9,1963,,Mendota
,,0.6,,,33,1963-02-02,,10,1963,,Mendota
,,0.7,,,33,1963-02-02,,11,1963,,Mendota
,,0.8,,,33,1963-02-02,,12,1963,,Mendota
,,0.8,,,33,1963-02-02,,13,1963,,Mendota
,,0.9,,,33,1963-02-02,,14,1963,,Mendota
,,1,,,33,1963-02-02,,15,1963,,Mendota
,,1.2,,,33,1963-02-02,,16,1963,,Mendota
,,1.4,,,33,1963-02-02,,17,1963,,Mendota
,,2.5,,,33,1963-02-02,,18,1963,,Mendota
,,2.7,,,33,1963-02-02,,22,1963,,Mendota
,,0,,,34,1963-02-03,,0,1963,,Mendota
,,0.2,,,34,1963-02-03,,1,1963,,Mendota
,,0.3,,,34,1963-02-03,,2,1963,,Mendota
,,0.3,,,34,1963-02-03,,3,1963,,Mendota
,,0.3,,,34,1963-02-03,,4,1963,,Mendota
,,0.3,,,34,1963-02-03,,5,1963,,Mendota
,,0.4,,,34,1963-02-03,,6,1963,,Mendota
,,0.4,,,34,1963-02-03,,7,1963,,Mendota
,,0.5,,,34,1963-02-03,,8,1963,,Mendota
,,0.6,,,34,1963-02-03,,9,1963,,Mendota
,,0.6,,,34,1963-02-03,,10,1963,,Mendota
,,0.7,,,34,1963-02-03,,11,1963,,Mendota
,,0.8,,,34,1963-02-03,,12,1963,,Mendota
,,0.8,,,34,1963-02-03,,13,1963,,Mendota
,,1,,,34,1963-02-03,,14,1963,,Mendota
,,1,,,34,1963-02-03,,15,1963,,Mendota
,,1.2,,,34,1963-02-03,,16,1963,,Mendota
,,1.5,,,34,1963-02-03,,17,1963,,Mendota
,,2.4,,,34,1963-02-03,,18,1963,,Mendota
,,2.9,,,34,1963-02-03,,22,1963,,Mendota
,,0,,,35,1963-02-04,,0,1963,,Mendota
,,0.1,,,35,1963-02-04,,0,1963,,Mendota
,,0.2,,,35,1963-02-04,,1,1963,,Mendota
,,0.3,,,35,1963-02-04,,1,1963,,Mendota
,,0.3,,,35,1963-02-04,,2,1963,,Mendota
,,0.4,,,35,1963-02-04,,2,1963,,Mendota
,,0.3,,,35,1963-02-04,,3,1963,,Mendota
,,0.4,,,35,1963-02-04,,3,1963,,Mendota
,,0.3,,,35,1963-02-04,,4,1963,,Mendota
,,0.4,,,35,1963-02-04,,4,1963,,Mendota
,,0.3,,,35,1963-02-04,,5,1963,,Mendota
,,0.5,,,35,1963-02-04,,5,1963,,Mendota
,,0.3,,,35,1963-02-04,,6,1963,,Mendota
,,0.5,,,35,1963-02-04,,6,1963,,Mendota
,,0.4,,,35,1963-02-04,,7,1963,,Mendota
,,0.5,,,35,1963-02-04,,7,1963,,Mendota
,,0.5,,,35,1963-02-04,,8,1963,,Mendota
,,0.6,,,35,1963-02-04,,8,1963,,Mendota
,,0.5,,,35,1963-02-04,,9,1963,,Mendota
,,0.6,,,35,1963-02-04,,9,1963,,Mendota
,,0.6,,,35,1963-02-04,,10,1963,,Mendota
,,0.7,,,35,1963-02-04,,10,1963,,Mendota
,,0.7,,,35,1963-02-04,,11,1963,,Mendota
,,0.7,,,35,1963-02-04,,11,1963,,Mendota
,,0.8,,,35,1963-02-04,,12,1963,,Mendota
,,0.8,,,35,1963-02-04,,12,1963,,Mendota
,,0.9,,,35,1963-02-04,,13,1963,,Mendota
,,0.9,,,35,1963-02-04,,13,1963,,Mendota
,,1,,,35,1963-02-04,,14,1963,,Mendota
,,1,,,35,1963-02-04,,14,1963,,Mendota
,,1.1,,,35,1963-02-04,,15,1963,,Mendota
,,1.1,,,35,1963-02-04,,15,1963,,Mendota
,,1.2,,,35,1963-02-04,,16,1963,,Mendota
,,1.2,,,35,1963-02-04,,16,1963,,Mendota
,,1.4,,,35,1963-02-04,,17,1963,,Mendota
,,1.6,,,35,1963-02-04,,17,1963,,Mendota
,,1.5,,,35,1963-02-04,,18,1963,,Mendota
,,2.5,,,35,1963-02-04,,18,1963,,Mendota
,,1.6,,,35,1963-02-04,,19,1963,,Mendota
,,1.9,,,35,1963-02-04,,20,1963,,Mendota
,,2.3,,,35,1963-02-04,,21,1963,,Mendota
,,2.7,,,35,1963-02-04,,22,1963,,Mendota
,,3,,,35,1963-02-04,,22,1963,,Mendota
,,3.2,,,35,1963-02-04,,23,1963,,Mendota
,,3.6,,,35,1963-02-04,,24,1963,,Mendota
,,0,,,36,1963-02-05,,0,1963,,Mendota
,,0.3,,,36,1963-02-05,,1,1963,,Mendota
,,0.3,,,36,1963-02-05,,2,1963,,Mendota
,,0.3,,,36,1963-02-05,,3,1963,,Mendota
,,0.3,,,36,1963-02-05,,4,1963,,Mendota
,,0.3,,,36,1963-02-05,,5,1963,,Mendota
,,0.4,,,36,1963-02-05,,6,1963,,Mendota
,,0.4,,,36,1963-02-05,,7,1963,,Mendota
,,0.5,,,36,1963-02-05,,8,1963,,Mendota
,,0.6,,,36,1963-02-05,,9,1963,,Mendota
,,0.6,,,36,1963-02-05,,10,1963,,Mendota
,,0.7,,,36,1963-02-05,,11,1963,,Mendota
,,0.8,,,36,1963-02-05,,12,1963,,Mendota
,,0.9,,,36,1963-02-05,,13,1963,,Mendota
,,1,,,36,1963-02-05,,14,1963,,Mendota
,,1.1,,,36,1963-02-05,,15,1963,,Mendota
,,1.2,,,36,1963-02-05,,16,1963,,Mendota
,,1.4,,,36,1963-02-05,,17,1963,,Mendota
,,2.4,,,36,1963-02-05,,18,1963,,Mendota
,,2.9,,,36,1963-02-05,,22,1963,,Mendota
,,0,,,37,1963-02-06,,0,1963,,Mendota
,,0.3,,,37,1963-02-06,,1,1963,,Mendota
,,0.3,,,37,1963-02-06,,2,1963,,Mendota
,,0.3,,,37,1963-02-06,,3,1963,,Mendota
,,0.3,,,37,1963-02-06,,4,1963,,Mendota
,,0.3,,,37,1963-02-06,,5,1963,,Mendota
,,0.4,,,37,1963-02-06,,6,1963,,Mendota
,,0.4,,,37,1963-02-06,,7,1963,,Mendota
,,0.5,,,37,1963-02-06,,8,1963,,Mendota
,,0.6,,,37,1963-02-06,,9,1963,,Mendota
,,0.6,,,37,1963-02-06,,10,1963,,Mendota
,,0.7,,,37,1963-02-06,,11,1963,,Mendota
,,0.8,,,37,1963-02-06,,12,1963,,Mendota
,,0.9,,,37,1963-02-06,,13,1963,,Mendota
,,1,,,37,1963-02-06,,14,1963,,Mendota
,,1.1,,,37,1963-02-06,,15,1963,,Mendota
,,1.2,,,37,1963-02-06,,16,1963,,Mendota
,,1.4,,,37,1963-02-06,,17,1963,,Mendota
,,2.5,,,37,1963-02-06,,18,1963,,Mendota
,,2.9,,,37,1963-02-06,,22,1963,,Mendota
,,0,,,38,1963-02-07,,0,1963,,Mendota
,,0.3,,,38,1963-02-07,,1,1963,,Mendota
,,0.3,,,38,1963-02-07,,2,1963,,Mendota
,,0.3,,,38,1963-02-07,,3,1963,,Mendota
